node1,	node2,	dist,	visibility,	sound,	transitability,	lockable,	flow
46.1,	17.1,	14,	0,		0.33,	0,		0,		0
46.1,	18.1,	12,	0,		0.33,	0,		0,		0
46.1,	19.1,	10,	0,		0.66,	0,		0,		0
46.1,	20.1,	8,	0,		0.66,	0,		0,		0
46.1,	21.1,	8,	0.8,		0.5,	0,		0,		0
46.1,	22.1,	7,	0.8,		0.5,	0,		0,		0
46.1,	23.1,	7,	0,		0.66,	0,		0,		0
46.1,	24.1,	8,	0,		0.66,	0,		0,		0
46.1,	29.1,	15,	0,		0.33,	0,		0,		0
46.1,	30.1,	13,	0,		0.33,	0,		0,		0
46.1,	31.1,	11,	0,		0.33,	0,		0,		0
46.1,	32.1,	9,	0,		0.66,	0,		0,		0
46.1,	33.1,	6,	0,		0.66,	0,		0,		0
46.1,	34.1,	8,	0,		0.66,	0,		0,		0
46.1,	35.1,	8,	0,		0.66,	0,		0,		0
46.1,	36.1,	8,	0,		0.66,	0,		0,		0
46.1,	37.1,	8,	0,		0.66,	0,		0,		0
46.1,	41.1,	11,	0,		0.33,	0,		0,		0
46.1,	42.1,	13,	0,		0.33,	0,		0,		0
46.1,	43.1,	8,	0,		0.66,	0,		0,		0
46.1,	44.1,	8,	0,		0.66,	0,		0,		0
46.1,	45.1,	4,	0,		0.8,	0,		0,		0
46.1,	45.2,	4,	0,		0.33,	0,		0,		0
46.1,	47.1,	4,	1,		0.9,	1,		0,		2.5
46.1,	48.1,	4,	1,		0.9,	1,		0,		2.5
46.1,	49.01,	7,	1,		1,	1,		0,		20

47.1,	10.4,	8,	0,		0.66,	0,		0,		0
47.1,	10.5,	4,	0,		0.8,	0,		0,		0
47.1,	10.6,	4,	0,		0.8,	0,		0,		0
47.1,	11.4,	15,	0,		0.33,	0,		0,		0
47.1,	11.5,	11,	0,		0.33,	0,		0,		0
47.1,	11.6,	8,	0,		0.66,	0,		0,		0
47.1,	11.7,	7,	0,		0.66,	0,		0,		0
47.1,	18.1,	13,	0,		0.33,	0,		0,		0
47.1,	19.1,	11,	0,		0.33,	0,		0,		0
47.1,	20.1,	8,	0,		0.66,	0,		0,		0
47.1,	21.1,	8,	0,		0.66,	0,		0,		0
47.1,	22.1,	6,	0,		0.66,	0,		0,		0
47.1,	23.1,	5,	0,		0.66,	0,		0,		0
47.1,	24.1,	5,	0,		0.66,	0,		0,		0
47.1,	31.1,	15,	0,		0.33,	0,		0,		0
47.1,	32.1,	13,	0,		0.33,	0,		0,		0
47.1,	33.1,	12,	0,		0.33,	0,		0,		0
47.1,	34.1,	10,	0,		0.66,	0,		0,		0
47.1,	35.1,	9,	0,		0.66,	0,		0,		0
47.1,	36.1,	9,	0,		0.66,	0,		0,		0
47.1,	37.1,	8,	0,		0.66,	0,		0,		0
47.1,	41.1,	14,	0,		0.33,	0,		0,		0
47.1,	43.1,	10,	0,		0.33,	0,		0,		0
47.1,	44.1,	11,	0,		0.33,	0,		0,		0
47.1,	45.1,	6,	0,		0.66,	0,		0,		0
47.1,	45.2,	8,	0,		0.66,	0,		0,		0
47.1,	46.1,	4,	1,		0.9,	1,		0,		2.5
47.1,	48.1,	4,	0,		0.8,	0,		0,		0
47.1,	49.01,	4,	0,		0.8,	0,		0,		0

48.1,	10.4,	11,	0,		0.33,	0,		0,		0
48.1,	10.5,	8,	0,		0.66,	0,		0,		0
48.1,	10.6,	7,	0,		0.66,	0,		0,		0
48.1,	11.4,	14,	0,		0.33,	0,		0,		0
48.1,	11.5,	9,	0,		0.66,	0,		0,		0
48.1,	11.6,	5,	0,		0.66,	0,		0,		0
48.1,	11.7,	4,	0,		0.8,	0,		0,		0
48.1,	19.1,	14,	0,		0.33,	0,		0,		0
48.1,	20.1,	11,	0,		0.33,	0,		0,		0
48.1,	21.1,	10,	0,		0.66,	0,		0,		0
48.1,	22.1,	9,	0,		0.66,	0,		0,		0
48.1,	23.1,	9,	0,		0.66,	0,		0,		0
48.1,	24.1,	9,	0,		0.66,	0,		0,		0
48.1,	30.1,	14,	0,		0.33,	0,		0,		0
48.1,	31.1,	13,	0,		0.33,	0,		0,		0
48.1,	32.1,	11,	0,		0.33,	0,		0,		0
48.1,	33.1,	9,	0,		0.66,	0,		0,		0
48.1,	34.1,	7,	0,		0.66,	0,		0,		0
48.1,	35.1,	6,	0,		0.66,	0,		0,		0
48.1,	36.1,	6,	0,		0.66,	0,		0,		0
48.1,	37.1,	6,	0,		0.66,	0,		0,		0
48.1,	41.1,	15,	0,		0.33,	0,		0,		0
48.1,	42.1,	15,	0,		0.33,	0,		0,		0
48.1,	43.1,	11,	0,		0.33,	0,		0,		0
48.1,	44.1,	10,	0,		0.66,	0,		0,		0
48.1,	45.1,	7,	0,		0.66,	0,		0,		0
48.1,	45.2,	7,	0,		0.66,	0,		0,		0
48.1,	46.1,	4,	1,		0.9,	1,		0,		2.5
48.1,	47.1,	4,	0,		0.8,	0,		0,		0
48.1,	49.01,	4,	0,		0.8,	0,		0,		0

49.01,	10.4,	14,	0,		0.33,	0,		0,		0
49.01,	10.5,	9,	0,		0.66,	0,		0,		0
49.01,	10.6,	7,	0,		0.33,	0,		0,		0
49.01,	11.5,	14,	0,		0.33,	0,		0,		0
49.01,	11.6,	9,	0,		0.66,	0,		0,		0
49.01,	11.7,	7,	0,		0.66,	0,		0,		0
49.01,	20.1,	14,	0,		0.33,	0,		0,		0
49.01,	21.1,	11,	0,		0.33,	0,		0,		0
49.01,	22.1,	9,	0,		0.66,	0,		0,		0
49.01,	23.1,	9,	0,		0.66,	0,		0,		0
49.01,	24.1,	7,	0,		0.66,	0,		0,		0
49.01,	32.1,	15,	0,		0.33,	0,		0,		0
49.01,	33.1,	14,	0,		0.33,	0,		0,		0
49.01,	34.1,	12,	0,		0.33,	0,		0,		0
49.01,	35.1,	9,	0,		0.66,	0,		0,		0
49.01,	36.1,	9,	0,		0.66,	0,		0,		0
49.01,	37.1,	8,	0,		0.66,	0,		0,		0
49.01,	43.1,	14,	0,		0.33,	0,		0,		0
49.01,	44.1,	14,	0,		0.33,	0,		0,		0
49.01,	45.1,	10,	0,		0.66,	0,		0,		0
49.01,	45.2,	10,	0,		0.66,	0,		0,		0
49.01,	46.1,	7,	1,		1,	1,		0,		20
49.01,	47.1,	4,	0,		0.8,	0,		0,		0
49.01,	48.1,	4,	0,		0.8,	0,		0,		0









